# shift_cm-1 intensity_mean intensity_std
1261.841689 187.853027 166.724806
1263.520797 188.884056 167.813337
1265.199905 187.862959 169.707876
1266.879013 187.996044 170.090141
1268.558121 187.940749 171.383978
1270.237229 187.902106 172.964352
1271.916337 187.660782 174.096380
1273.595445 185.230811 175.942936
1275.274553 185.165268 175.942965
1276.953661 186.139613 176.666726
1278.632769 187.460667 177.129249
1280.311877 189.210999 177.300035
1281.990985 191.971661 177.577184
1283.670093 196.458714 177.428768
1285.349201 199.211352 178.342460
1287.028309 203.220614 178.692631
1288.707417 208.046977 180.125998
1290.386525 212.819026 182.409337
1292.065633 216.835283 183.468331
1293.744741 220.471304 186.442712
1295.423849 223.524603 188.774725
1297.102957 225.705228 192.060120
1298.782065 228.180534 196.476454
1300.461173 231.244019 201.656331
1302.140281 233.437455 206.916331
1303.819389 238.348548 211.562594
1305.498497 243.783072 216.829210
1307.177605 249.576484 222.455292
1308.856713 254.793552 228.203483
1310.535821 259.407771 234.440130
1312.214929 265.730468 242.681919
1313.894037 273.593318 249.441651
1315.573145 281.165317 256.813361
1317.252253 288.948665 263.326938
1318.931361 296.955009 269.448283
1320.610469 305.035676 276.025649
1322.289577 313.262146 282.529823
1323.968685 321.999657 289.932111
1325.647793 329.173427 297.065896
1327.326901 337.253813 303.674681
1329.006009 345.468411 310.153167
1330.685117 352.223490 316.889908
1332.364225 358.456952 323.467119
1334.043333 360.707963 328.952382
1335.722441 361.678988 333.510332
1337.401549 361.829160 335.896027
1339.080657 361.542173 336.798913
1340.759765 360.608735 336.423177
1342.438873 357.553636 331.348997
1344.117981 353.078772 324.593076
1345.797089 347.056616 316.587736
1347.476197 339.965779 308.593316
1349.155305 332.429172 300.763234
1350.834413 324.677179 292.463547
1352.513521 316.092107 282.783389
1354.192629 307.010696 274.593304
1355.871737 299.954920 266.747749
1357.550845 291.481291 259.435998
1359.229953 281.907218 251.453116
1360.909061 272.692701 243.042648
1362.588169 264.756834 236.969472
1364.267277 258.472518 230.529252
1365.946385 252.125400 222.550116
1367.625493 246.099391 215.431891
1369.304601 240.115277 209.629963
1370.983709 234.085353 204.966454
1372.662817 228.362297 201.280825
1374.341925 223.600224 199.778098
1376.021033 218.355554 195.058933
1377.700141 213.807810 191.579383
1379.379249 210.077277 188.055618
1381.058357 206.438898 184.395204
1382.737465 202.372199 181.495845
1384.416573 199.407393 179.070424
1386.095681 196.002609 176.562590
1387.774789 193.679709 174.562576
1389.453897 192.488314 172.935666
