# shift_cm-1 intensity_mean intensity_std
734.600804 298.078527 108.748294
736.279913 296.420203 105.101318
737.959022 309.780918 107.861410
739.638131 303.994090 109.136271
741.317240 309.866211 109.754995
742.996349 312.642104 110.730612
744.675458 301.347150 112.001122
746.354567 304.129801 101.126779
748.033676 308.285637 101.539818
749.712785 314.168986 108.417662
751.391894 322.489130 113.354962
753.071003 319.632732 116.410456
754.750112 307.273961 117.817222
756.429221 298.817446 116.594928
758.108330 326.654358 111.522910
759.787439 316.744928 111.654452
761.466548 311.210469 111.090410
763.145657 314.568132 108.348437
764.824766 314.370735 106.999529
766.503875 319.330069 108.826534
768.182984 319.563447 111.074059
769.862093 314.080055 110.615873
771.541202 319.117482 103.968015
773.220311 325.467523 110.200691
774.899420 326.472493 111.011768
776.578529 320.855064 98.980962
778.257638 341.415354 103.276799
779.936747 331.807168 94.308302
781.615856 323.282987 89.122906
783.294965 337.595995 98.939101
784.974074 329.873314 106.590467
786.653183 336.006564 109.176070
788.332292 341.819412 110.712074
790.011401 332.846770 118.243322
791.690510 336.654521 106.719421
793.369619 336.808367 108.185628
795.048728 335.333333 115.276009
796.727837 335.333333 116.892414
798.406946 334.203149 110.633133
800.086055 335.356759 110.400896
801.765164 336.089799 110.765741
803.444273 331.365033 104.638236
805.123382 338.429832 112.136064
806.802491 331.818354 115.225731
808.481600 325.409563 115.396726
810.160709 352.759996 116.275363
811.839818 347.295443 113.275828
813.518927 346.698191 113.020267
815.198036 348.604668 115.344170
816.877145 336.440576 107.611754
818.556254 344.789409 110.294457
820.235363 345.602581 106.195363
821.914472 339.993544 103.412152
823.593581 341.541501 126.213681
825.272690 355.099429 124.579411
826.951799 356.500797 112.082755
828.630908 344.944167 99.197537
830.310017 329.117121 109.415809
831.989126 324.540962 114.967079
833.668235 328.067264 123.038821
835.347344 333.557881 129.401923
837.026453 325.199048 121.325324
838.705562 320.860046 122.258708
840.384671 314.997896 120.488742
842.063780 312.277966 114.619400
843.742889 328.320983 112.630388
845.421998 338.103356 105.916116
847.101107 333.197950 106.400633
848.780216 321.906220 112.092554
850.459325 328.478734 110.332425
852.138434 312.401400 103.373942
853.817543 314.032169 105.302411
855.496652 327.040469 110.366753
857.175761 324.931679 98.066853
858.854870 322.910197 110.446895
860.533979 321.045440 113.995955
862.213088 324.433116 111.948670
863.892197 342.956552 120.939847
865.571306 330.289717 120.995592
867.250415 337.089246 116.684571
868.929524 344.705007 113.366589
870.608633 317.829612 118.622510
872.287742 319.658023 114.586987
873.966851 323.391236 110.363941
875.645960 332.977757 108.699984
877.325069 354.704615 111.477901
879.004178 346.094645 121.428885
880.683287 341.278988 120.003970
882.362396 340.044803 113.012957
884.041505 341.409521 108.714062
885.720614 332.057860 123.448216
887.399723 329.978295 121.285958
889.078832 333.749555 116.805650
890.757941 340.701089 119.910847
892.437050 330.988379 115.758048
894.116159 338.673440 123.721680
895.795268 347.902843 128.022979
897.474377 348.951795 121.084516
899.153486 329.190757 108.572343
900.832595 336.713341 122.054878
902.511704 340.978347 124.594162
904.190813 337.833132 111.291325
905.869922 348.278744 107.971226
907.549031 347.504879 105.313902
909.228140 338.688428 106.321130
910.907249 330.348886 111.432406
912.586358 340.363249 108.907233
914.265467 338.225827 119.861781
915.944576 339.951231 123.346492
