# shift_cm-1 intensity_mean intensity_std
652.643301 45177.645179 2499.980791
654.322409 45191.732930 2508.278134
656.001517 45213.027750 2515.632655
657.680625 45221.995848 2510.322453
659.359733 45230.367501 2509.657737
661.038841 45249.332106 2510.175567
662.717949 45301.455661 2505.949097
664.397057 45309.572919 2505.001200
666.076165 45327.678041 2505.134631
667.755273 45363.126134 2504.679626
669.434381 45400.151642 2494.864539
671.113489 45457.629021 2502.788873
672.792597 45510.726499 2514.052152
674.471705 45543.018844 2519.966902
676.150813 45577.401613 2501.152694
677.829921 45600.705953 2488.915203
679.509029 45611.512294 2475.810281
681.188137 45604.822090 2445.054868
682.867245 45640.461323 2429.771368
684.546353 45664.840458 2404.994266
686.225461 45670.926333 2371.055842
687.904569 45683.249871 2363.518583
689.583677 45709.765717 2354.708807
691.262785 45732.138130 2343.603533
692.941893 45739.181672 2329.316306
694.621001 45761.308076 2314.763563
696.300109 45779.754594 2314.477363
697.979217 45793.243658 2324.571885
699.658325 45798.760719 2340.386446
701.337433 45800.008780 2355.665003
703.016541 45800.799620 2360.802433
704.695649 45804.135155 2354.731500
706.374757 45821.002099 2337.351177
708.053865 45837.408223 2314.261503
709.732973 45866.215698 2294.459878
711.412081 45910.326656 2280.962667
713.091189 45923.596833 2262.339469
714.770297 45937.972480 2260.533706
716.449405 45957.110184 2264.568699
718.128513 45985.077596 2265.007117
719.807621 46017.915720 2275.480695
721.486729 46050.845966 2292.366347
723.165837 46077.413345 2314.690362
724.844945 46083.575253 2341.703901
726.524053 46088.432290 2358.489431
728.203161 46103.087756 2376.436262
729.882269 46124.718758 2396.111014
731.561377 46132.081878 2411.516313
733.240485 46162.205783 2418.902951
734.919593 46204.979093 2422.847363
736.598701 46256.477638 2424.867172
738.277809 46308.061450 2423.706204
739.956917 46365.097761 2419.701985
741.636025 46439.433251 2413.186942
743.315133 46541.085526 2404.226788
744.994241 46598.159162 2392.291477
746.673349 46674.258884 2383.056010
748.352457 46761.175210 2372.790245
750.031565 46848.432185 2355.981930
751.710673 46925.796465 2332.138188
753.389781 46995.479430 2307.297710
755.068889 47052.146199 2284.431461
756.747997 47080.934592 2269.785986
758.427105 47084.634244 2258.772138
760.106213 47103.223878 2258.385648
761.785321 47139.801586 2266.718157
763.464429 47177.712492 2270.770158
765.143537 47195.897969 2267.584633
766.822645 47211.840024 2266.711675
768.501753 47231.581580 2270.699191
770.180861 47259.493575 2276.025300
771.859969 47259.300439 2279.088352
773.539077 47254.444831 2281.660993
775.218185 47256.599218 2283.675907
776.897293 47271.098578 2271.845938
778.576401 47285.730144 2269.259421
780.255509 47297.363785 2263.605610
781.934617 47303.981372 2246.082560
783.613725 47329.252814 2237.647071
785.292833 47344.614751 2224.661641
786.971941 47366.711963 2209.452176
788.651049 47412.961214 2194.290838
790.330157 47437.805782 2174.757375
792.009265 47441.200566 2153.592700
793.688373 47436.143045 2133.612050
795.367481 47439.745788 2118.852928
797.046589 47460.527143 2112.189275
798.725697 47457.248368 2097.689329
800.404805 47432.333555 2082.021336
802.083913 47392.501441 2078.275713
803.763021 47379.138227 2064.463292
805.442129 47369.716207 2062.554670
807.121237 47363.828653 2067.515381
808.800345 47365.166326 2065.215018
810.479453 47373.274576 2079.041558
812.158561 47371.440667 2082.757845
813.837669 47367.931385 2077.480956
815.516777 47387.387343 2072.868338
